loanamount,totaldue,termdays,good_bad_flag,approval_time,interest_rate,creation_day_ofloan,bank_account_type,employment_status_clients,loan_counts,avg_repayment_delay,birthdate_missing,age,payment_ratio,repayment_speed,age_to_loan_ratio
25000.0,28750.0,30,0,1.018888888888889,0.5,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0138008555582332,1.764720332103851,3.159972282536257
20000.0,24500.0,30,0,1.0019444444444443,0.75,Friday,Savings,Permanent,1,0.0,0,21,1.0204908255953309,1.764720332103851,2.1204544225989967
20000.0,24500.0,30,0,1.0191666666666668,0.75,Tuesday,Savings,Not Specified,1,0.0,0,43,1.0204908255953309,1.764720332103851,4.341882865321756
10000.0,13000.0,30,1,1.0030555555555556,1.0,Monday,Not Specified,Not Specified,1,30.0,1,32,1.0284830235182087,1.0,3.474318135182123
10000.0,13000.0,30,1,1.002222222222222,1.0,Saturday,Savings,Not Specified,1,0.0,0,21,1.0284830235182087,1.764720332103851,2.2800212762132683
10000.0,13000.0,30,1,1.0013888888888889,1.0,Tuesday,Savings,Not Specified,1,0.0,0,29,1.0284830235182087,1.764720332103851,3.1486008100087988
10000.0,13000.0,30,1,1.0016666666666667,1.0,Saturday,Savings,Not Specified,1,8.0,0,36,1.0284830235182087,1.5628749286285073,3.908607902079888
10000.0,11500.0,15,1,1.0016666666666667,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,13000.0,30,1,1.0013888888888889,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,1,1.0019444444444443,1.0,Saturday,Not Specified,Not Specified,1,1.0,1,32,1.015172879313906,4.0,3.474318135182123
40000.0,44000.0,30,1,1.0194444444444444,0.3333333333333333,Tuesday,Savings,Self-Employed,1,0.0,0,30,1.008994146224817,1.764720332103851,2.8310808081519347
10000.0,13000.0,30,1,1.0191666666666668,1.0,Sunday,Savings,Permanent,1,1.0,0,28,1.0284830235182087,4.954196310386876,3.0400283682843576
10000.0,13000.0,30,1,1.002222222222222,1.0,Saturday,Other,Self-Employed,1,0.0,0,35,1.0284830235182087,1.764720332103851,3.800035460355447
40000.0,44000.0,30,0,1.0047222222222223,0.3333333333333333,Friday,Savings,Permanent,1,3.0,0,33,1.008994146224817,2.477098155193438,3.1141888889671283
30000.0,33000.0,30,0,1.0186111111111111,0.3333333333333333,Saturday,Savings,Permanent,1,0.0,0,31,1.009245055688166,1.764720332103851,3.007085276842976
10000.0,13000.0,30,1,1.0016666666666667,1.0,Tuesday,Savings,Permanent,1,0.0,0,40,1.0284830235182087,1.764720332103851,4.3428976689776535
10000.0,11500.0,15,1,1.0013888888888889,1.0,Thursday,Savings,Permanent,1,5.0,0,30,1.015172879313906,1.5474112289381663,3.2571732517332403
40000.0,48000.0,60,0,1.0038888888888888,0.3333333333333333,Saturday,Other,Student,1,0.0,0,23,1.0172051754817346,1.764720332103851,2.1704952862498166
10000.0,13000.0,30,0,1.0013888888888889,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0205555555555557,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.002222222222222,0.75,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
20000.0,24500.0,30,0,1.0013888888888889,0.75,Sunday,Savings,Permanent,1,0.0,0,27,1.0204908255953309,1.764720332103851,2.726298543341567
10000.0,13000.0,30,0,1.0019444444444443,1.0,Wednesday,Not Specified,Not Specified,1,6.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0019444444444443,1.0,Tuesday,Savings,Permanent,1,0.0,0,37,1.0284830235182087,1.764720332103851,4.01718034380433
10000.0,13000.0,30,0,1.0013888888888889,1.0,Monday,Savings,Permanent,1,0.0,0,30,1.0284830235182087,1.764720332103851,3.2571732517332403
10000.0,13000.0,30,1,1.0016666666666667,1.0,Thursday,Not Specified,Not Specified,1,8.0,1,32,1.0284830235182087,1.5628749286285073,3.474318135182123
10000.0,13000.0,30,0,1.0019444444444443,1.0,Friday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0019444444444443,1.0,Friday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.002222222222222,1.0,Wednesday,Savings,Permanent,1,0.0,0,33,1.0284830235182087,1.764720332103851,3.582890576906564
40000.0,48000.0,60,0,1.0016666666666667,0.3333333333333333,Thursday,Savings,Permanent,1,0.0,0,35,1.0172051754817346,1.764720332103851,3.302927609510591
10000.0,13000.0,30,0,1.0013888888888889,1.0,Monday,Savings,Not Specified,1,0.0,0,36,1.0284830235182087,1.764720332103851,3.908607902079888
20000.0,24500.0,30,1,1.0016666666666667,0.75,Monday,Savings,Permanent,1,1.0,0,29,1.0204908255953309,4.954196310386876,2.928246583589091
20000.0,24500.0,30,0,1.0019444444444443,0.75,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
10000.0,13000.0,30,0,1.0013888888888889,1.0,Thursday,Savings,Permanent,1,0.0,0,27,1.0284830235182087,1.764720332103851,2.931455926559916
10000.0,11500.0,15,0,1.0019444444444443,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0013888888888889,1.0,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.018333333333333,0.75,Wednesday,Savings,Permanent,1,0.0,0,39,1.0204908255953309,1.764720332103851,3.937986784826709
20000.0,23000.0,30,0,1.0197222222222222,0.5,Friday,Savings,Permanent,1,0.0,0,31,1.0141116666864844,1.764720332103851,3.1301946238366143
20000.0,22250.0,15,0,1.0027777777777778,0.75,Thursday,Savings,Permanent,1,0.0,0,24,1.0107643030145983,1.764720332103851,2.423376482970282
10000.0,13000.0,30,0,1.003611111111111,1.0,Saturday,Savings,Permanent,1,0.0,0,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0016666666666667,1.0,Saturday,Savings,Not Specified,1,0.0,0,31,1.015172879313906,1.764720332103851,3.365745693457681
10000.0,11500.0,15,1,1.0016666666666667,1.0,Friday,Other,Permanent,1,2.0,0,33,1.015172879313906,2.52371901428583,3.582890576906564
10000.0,13000.0,30,0,1.0194444444444444,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.0191666666666668,0.75,Thursday,Other,Self-Employed,1,0.0,0,48,1.0204908255953309,1.764720332103851,4.846752965940564
10000.0,13000.0,30,0,1.0013888888888889,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0019444444444443,1.0,Wednesday,Savings,Permanent,1,0.0,0,26,1.015172879313906,1.764720332103851,2.822883484835475
10000.0,13000.0,30,0,1.002222222222222,1.0,Saturday,Savings,Permanent,1,1.0,0,35,1.0284830235182087,4.954196310386876,3.800035460355447
10000.0,13000.0,30,0,1.0019444444444443,1.0,Saturday,Savings,Permanent,1,0.0,0,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,1,1.0013888888888889,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,1,1.002222222222222,1.0,Wednesday,Savings,Permanent,1,2.0,0,35,1.0284830235182087,3.125749857257015,3.800035460355447
20000.0,24000.0,30,1,1.0016666666666667,0.6666666666666667,Saturday,Savings,Permanent,1,0.0,0,35,1.0184088991331053,1.764720332103851,3.5340907043316614
30000.0,33000.0,30,1,1.0019444444444443,0.3333333333333333,Monday,Savings,Permanent,1,0.0,0,24,1.009245055688166,1.764720332103851,2.3280660207816584
10000.0,11500.0,15,1,1.0197222222222222,1.0,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
40000.0,48000.0,60,0,1.0202777777777778,0.3333333333333333,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0172051754817346,1.764720332103851,3.0198195286953973
10000.0,13000.0,30,0,1.0041666666666669,1.0,Friday,Other,Permanent,1,57.0,0,27,1.0284830235182087,0.8457173750661828,2.931455926559916
10000.0,13000.0,30,0,1.0019444444444443,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.0047222222222223,0.75,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
30000.0,33000.0,30,0,1.0013888888888889,0.3333333333333333,Friday,Other,Permanent,1,0.0,0,29,1.009245055688166,1.764720332103851,2.813079775111171
30000.0,39000.0,60,1,1.0019444444444443,0.5,Friday,Not Specified,Not Specified,1,0.0,1,32,1.0254493092292511,1.764720332103851,3.1040880277088783
40000.0,44000.0,30,0,1.0019444444444443,0.3333333333333333,Monday,Other,Self-Employed,1,0.0,0,33,1.008994146224817,1.764720332103851,3.1141888889671283
10000.0,13000.0,30,0,1.0027777777777778,1.0,Wednesday,Savings,Permanent,1,5.0,0,30,1.0284830235182087,1.916544750264171,3.2571732517332403
10000.0,13000.0,30,0,1.0013888888888889,1.0,Friday,Savings,Permanent,1,0.0,0,23,1.0284830235182087,1.764720332103851,2.497166159662151
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,28,1.0284830235182087,1.764720332103851,3.0400283682843576
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,40,1.0284830235182087,1.764720332103851,4.3428976689776535
10000.0,11500.0,15,0,1.0016666666666667,1.0,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.001111111111111,1.0,Tuesday,Savings,Permanent,1,0.0,0,33,1.0284830235182087,1.764720332103851,3.582890576906564
30000.0,34500.0,30,0,1.0013888888888889,0.5,Tuesday,Savings,Permanent,1,0.0,0,41,1.0135568711388026,1.764720332103851,3.977112785502
30000.0,34500.0,30,0,1.0030555555555556,0.5,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
10000.0,11500.0,15,0,1.0019444444444443,1.0,Friday,Savings,Permanent,1,0.0,0,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0013888888888889,1.0,Monday,Savings,Permanent,1,0.0,0,26,1.015172879313906,1.764720332103851,2.822883484835475
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,24,1.0284830235182087,1.764720332103851,2.605738601386592
10000.0,13000.0,30,0,1.0013888888888889,1.0,Thursday,Savings,Permanent,1,0.0,0,33,1.0284830235182087,1.764720332103851,3.582890576906564
20000.0,24500.0,30,0,1.0016666666666667,0.75,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
30000.0,34500.0,30,0,1.0019444444444443,0.5,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
10000.0,13000.0,30,1,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,27,1.0284830235182087,1.764720332103851,2.931455926559916
20000.0,22250.0,15,1,1.0013888888888889,0.75,Friday,Savings,Permanent,1,0.0,0,28,1.0107643030145983,1.764720332103851,2.8272725634653293
10000.0,13000.0,30,0,1.018333333333333,1.0,Friday,Savings,Permanent,1,0.0,0,36,1.0284830235182087,1.764720332103851,3.908607902079888
10000.0,13000.0,30,0,1.0197222222222222,1.0,Tuesday,Savings,Permanent,1,0.0,0,29,1.0284830235182087,1.764720332103851,3.1486008100087988
10000.0,12250.0,30,0,1.0019444444444443,0.75,Friday,Savings,Permanent,1,3.0,0,22,1.0220317889517223,2.477098155193438,2.388593717937709
20000.0,24500.0,30,0,1.0019444444444443,0.75,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
40000.0,44000.0,30,0,1.0186111111111111,0.3333333333333333,Saturday,Other,Permanent,1,0.0,0,30,1.008994146224817,1.764720332103851,2.8310808081519347
10000.0,11500.0,15,0,1.002222222222222,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.001111111111111,1.0,Monday,Savings,Permanent,1,6.0,0,31,1.0284830235182087,1.764720332103851,3.365745693457681
30000.0,34500.0,30,0,1.0019444444444443,0.5,Tuesday,Other,Permanent,1,0.0,0,46,1.0135568711388026,1.764720332103851,4.462126539831512
10000.0,13000.0,30,0,1.0027777777777778,1.0,Friday,Savings,Permanent,1,0.0,0,39,1.0284830235182087,1.764720332103851,4.234325227253212
40000.0,44000.0,30,0,1.0013888888888889,0.3333333333333333,Tuesday,Other,Permanent,1,0.0,0,39,1.008994146224817,1.764720332103851,3.680405050597515
10000.0,13000.0,30,0,1.7758333333333334,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0016666666666667,1.0,Thursday,Savings,Permanent,1,1.0,0,27,1.015172879313906,4.0,2.931455926559916
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0019444444444443,1.0,Wednesday,Other,Permanent,1,0.0,0,43,1.0284830235182087,1.764720332103851,4.668614994150977
20000.0,24500.0,30,0,1.0194444444444444,0.75,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
10000.0,11500.0,15,1,1.0013888888888889,1.0,Thursday,Not Specified,Not Specified,1,18.0,1,32,1.015172879313906,0.941635653466553,3.474318135182123
10000.0,13000.0,30,0,1.001111111111111,1.0,Monday,Savings,Not Specified,1,0.0,0,27,1.0284830235182087,1.764720332103851,2.931455926559916
20000.0,24500.0,30,1,1.0013888888888889,0.75,Sunday,Savings,Permanent,1,0.0,0,40,1.0204908255953309,1.764720332103851,4.03896080495047
10000.0,13000.0,30,0,1.0030555555555556,1.0,Sunday,Other,Permanent,1,23.0,0,30,1.0284830235182087,1.080531478634262,3.2571732517332403
10000.0,11500.0,15,0,1.002222222222222,1.0,Monday,Savings,Not Specified,1,0.0,0,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0016666666666667,1.0,Wednesday,Savings,Permanent,1,2.0,0,22,1.0284830235182087,3.125749857257015,2.388593717937709
10000.0,13000.0,30,0,1.0016666666666667,1.0,Thursday,Savings,Permanent,1,0.0,0,38,1.0284830235182087,1.764720332103851,4.125752785528771
20000.0,24000.0,30,0,1.002222222222222,0.6666666666666667,Saturday,Savings,Permanent,1,0.0,0,32,1.0184088991331053,1.764720332103851,3.231168643960376
15000.0,18375.0,30,0,1.0016666666666667,0.75,Wednesday,Other,Permanent,1,0.0,0,22,1.021103504371728,1.764720332103851,2.287883997346748
30000.0,34500.0,30,0,1.0016666666666667,0.5,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
15000.0,18375.0,30,0,1.0013888888888889,0.75,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.021103504371728,1.764720332103851,3.3278312688679965
40000.0,48000.0,60,0,1.002222222222222,0.3333333333333333,Thursday,Savings,Self-Employed,1,0.0,0,42,1.0172051754817346,1.764720332103851,3.963513131412709
20000.0,24500.0,30,0,1.02,0.75,Monday,Savings,Permanent,1,0.0,0,31,1.0204908255953309,1.764720332103851,3.1301946238366143
10000.0,13000.0,30,0,1.001111111111111,1.0,Saturday,Savings,Permanent,1,0.0,0,37,1.0284830235182087,1.764720332103851,4.01718034380433
10000.0,13000.0,30,0,1.0016666666666667,1.0,Monday,Savings,Permanent,1,0.0,0,37,1.0284830235182087,1.764720332103851,4.01718034380433
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,1.0,0,35,1.0284830235182087,4.954196310386876,3.800035460355447
10000.0,13000.0,30,0,1.0016666666666667,1.0,Sunday,Savings,Permanent,1,0.0,0,24,1.0284830235182087,1.764720332103851,2.605738601386592
30000.0,39000.0,60,0,1.0202777777777778,0.5,Friday,Savings,Not Specified,1,0.0,0,27,1.0254493092292511,1.764720332103851,2.6190742733793657
20000.0,24500.0,30,0,1.001111111111111,0.75,Monday,Savings,Not Specified,1,0.0,0,24,1.0204908255953309,1.764720332103851,2.423376482970282
10000.0,13000.0,30,0,1.0013888888888889,1.0,Wednesday,Savings,Permanent,1,0.0,0,37,1.0284830235182087,1.764720332103851,4.01718034380433
40000.0,48000.0,60,1,1.0197222222222222,0.3333333333333333,Friday,Not Specified,Not Specified,1,0.0,1,32,1.0172051754817346,1.764720332103851,3.0198195286953973
30000.0,33999.9,30,0,1.002222222222222,0.4444333333333334,Thursday,Savings,Permanent,1,0.0,0,28,1.012140503488313,1.764720332103851,2.7160770242452683
10000.0,13000.0,30,0,1.0019444444444443,1.0,Friday,Savings,Permanent,1,0.0,0,43,1.0284830235182087,1.764720332103851,4.668614994150977
10000.0,11500.0,15,0,1.002222222222222,1.0,Thursday,Not Specified,Not Specified,1,4.0,1,32,1.015172879313906,1.7227062322935722,3.474318135182123
10000.0,11500.0,15,0,1.0025,1.0,Wednesday,Savings,Not Specified,1,0.0,0,26,1.015172879313906,1.764720332103851,2.822883484835475
10000.0,11125.0,15,0,1.0019444444444443,0.75,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.011573781427534,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0025,1.0,Sunday,Savings,Not Specified,1,0.0,0,31,1.0284830235182087,1.764720332103851,3.365745693457681
10000.0,13000.0,30,0,1.002222222222222,1.0,Wednesday,Savings,Permanent,1,0.0,0,35,1.0284830235182087,1.764720332103851,3.800035460355447
10000.0,11500.0,15,0,1.0016666666666667,1.0,Thursday,Not Specified,Not Specified,1,3.0,1,32,1.015172879313906,2.0,3.474318135182123
30000.0,39000.0,60,0,1.0016666666666667,0.5,Friday,Savings,Permanent,1,0.0,0,39,1.0254493092292511,1.764720332103851,3.783107283770195
10000.0,11500.0,15,0,1.002222222222222,1.0,Monday,Savings,Permanent,1,2.0,0,32,1.015172879313906,2.52371901428583,3.474318135182123
10000.0,13000.0,30,1,1.002222222222222,1.0,Wednesday,Savings,Not Specified,1,0.0,0,28,1.0284830235182087,1.764720332103851,3.0400283682843576
10000.0,13000.0,30,1,1.0016666666666667,1.0,Friday,Savings,Permanent,1,29.0,0,27,1.0284830235182087,1.009640670370905,2.931455926559916
20000.0,24500.0,30,0,1.001111111111111,0.75,Tuesday,Savings,Not Specified,1,0.0,0,28,1.0204908255953309,1.764720332103851,2.8272725634653293
10000.0,13000.0,30,0,1.0019444444444443,1.0,Friday,Savings,Not Specified,1,0.0,0,37,1.0284830235182087,1.764720332103851,4.01718034380433
20000.0,24500.0,30,0,1.0016666666666667,0.75,Tuesday,Other,Student,1,1.0,0,24,1.0204908255953309,4.954196310386876,2.423376482970282
30000.0,34500.0,30,0,1.018888888888889,0.5,Sunday,Savings,Permanent,1,0.0,0,28,1.0135568711388026,1.764720332103851,2.7160770242452683
20000.0,24500.0,30,0,1.1944444444444444,0.75,Saturday,Savings,Not Specified,1,0.0,0,35,1.0204908255953309,1.764720332103851,3.5340907043316614
15000.0,18375.0,30,1,1.0013888888888889,0.75,Tuesday,Savings,Not Specified,1,0.0,0,30,1.021103504371728,1.764720332103851,3.1198418145637468
30000.0,34500.0,30,1,1.0194444444444444,0.5,Tuesday,Savings,Permanent,1,0.0,0,37,1.0135568711388026,1.764720332103851,3.5891017820383904
10000.0,11500.0,15,1,1.0016666666666667,1.0,Thursday,Savings,Not Specified,1,5.0,0,33,1.015172879313906,1.5474112289381663,3.582890576906564
10000.0,13000.0,30,1,1.0016666666666667,1.0,Friday,Savings,Permanent,1,0.0,0,28,1.0284830235182087,1.764720332103851,3.0400283682843576
40000.0,48000.0,60,1,1.0194444444444444,0.3333333333333333,Friday,Other,Permanent,1,0.0,0,33,1.0172051754817346,1.764720332103851,3.1141888889671283
30000.0,39000.0,60,1,1.0194444444444444,0.5,Wednesday,Other,Permanent,1,0.0,0,36,1.0254493092292511,1.764720332103851,3.492099031172488
30000.0,39000.0,60,0,1.002222222222222,0.5,Wednesday,Other,Permanent,1,1.0,0,37,1.0254493092292511,5.930737337562887,3.5891017820383904
50000.0,52500.0,30,0,1.002222222222222,0.1666666666666666,Wednesday,Other,Self-Employed,1,0.0,0,31,1.0045092533636484,1.764720332103851,2.8651181090168194
30000.0,39000.0,60,0,1.002222222222222,0.5,Tuesday,Other,Permanent,1,0.0,0,37,1.0254493092292511,1.764720332103851,3.5891017820383904
30000.0,34500.0,30,0,1.0019444444444443,0.5,Monday,Other,Permanent,1,6.0,0,35,1.0135568711388026,1.764720332103851,3.395096280306585
10000.0,13000.0,30,0,1.002222222222222,1.0,Tuesday,Not Specified,Not Specified,1,3.0,1,32,1.0284830235182087,2.477098155193438,3.474318135182123
30000.0,34500.0,30,0,1.0019444444444443,0.5,Thursday,Savings,Self-Employed,1,0.0,0,38,1.0135568711388026,1.764720332103851,3.686104532904293
10000.0,13000.0,30,0,1.0016666666666667,1.0,Monday,Savings,Permanent,1,0.0,0,41,1.0284830235182087,1.764720332103851,4.451470110702095
10000.0,12500.0,30,0,1.0025,0.8333333333333334,Saturday,Savings,Not Specified,1,0.0,0,33,1.0242250689678252,1.764720332103851,3.582890576906564
15000.0,16687.5,15,0,1.0038888888888888,0.75,Thursday,Savings,Permanent,1,0.0,0,34,1.0110861492654688,1.764720332103851,3.5358207231722467
10000.0,13000.0,30,0,1.0019444444444443,1.0,Monday,Savings,Not Specified,1,0.0,0,32,1.0284830235182087,1.764720332103851,3.474318135182123
15000.0,18375.0,30,0,1.0016666666666667,0.75,Friday,Not Specified,Not Specified,1,2.0,1,32,1.021103504371728,3.125749857257015,3.3278312688679965
30000.0,39000.0,60,0,1.002222222222222,0.5,Monday,Savings,Self-Employed,1,0.0,0,29,1.0254493092292511,1.764720332103851,2.813079775111171
10000.0,11500.0,15,0,1.0013888888888889,1.0,Saturday,Savings,Permanent,1,5.0,0,33,1.015172879313906,1.5474112289381663,3.582890576906564
10000.0,13000.0,30,1,1.002222222222222,1.0,Friday,Other,Permanent,1,3.0,0,33,1.0284830235182087,2.477098155193438,3.582890576906564
10000.0,13000.0,30,0,1.0013888888888889,1.0,Friday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.002222222222222,1.0,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,1,1.002222222222222,1.0,Friday,Savings,Permanent,1,0.0,0,27,1.0284830235182087,1.764720332103851,2.931455926559916
10000.0,13000.0,30,0,1.002222222222222,1.0,Saturday,Savings,Permanent,1,0.0,0,30,1.0284830235182087,1.764720332103851,3.2571732517332403
40000.0,44000.0,30,0,1.0016666666666667,0.3333333333333333,Friday,Not Specified,Not Specified,1,0.0,1,32,1.008994146224817,1.764720332103851,3.0198195286953973
10000.0,13000.0,30,0,1.4727777777777775,1.0,Tuesday,Savings,Not Specified,1,0.0,0,35,1.0284830235182087,1.764720332103851,3.800035460355447
10000.0,12500.0,30,0,1.002222222222222,0.8333333333333334,Tuesday,Savings,Permanent,1,0.0,0,34,1.0242250689678252,1.764720332103851,3.691463018631006
50000.0,55000.0,60,0,1.028333333333333,0.1666666666666666,Monday,Savings,Permanent,1,0.0,0,34,1.0088087004169295,1.764720332103851,3.1423876034378018
10000.0,11500.0,15,0,1.003611111111111,1.0,Sunday,Savings,Permanent,1,4.0,0,28,1.015172879313906,1.7227062322935722,3.0400283682843576
30000.0,34500.0,30,0,1.0016666666666667,0.5,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
10000.0,11500.0,30,0,1.0013888888888889,0.5,Friday,Savings,Permanent,1,0.0,0,40,1.015172879313906,1.764720332103851,4.3428976689776535
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Student,1,8.0,0,26,1.0284830235182087,1.5628749286285073,2.822883484835475
20000.0,24500.0,30,0,1.0194444444444444,0.75,Saturday,Savings,Not Specified,1,0.0,0,31,1.0204908255953309,1.764720332103851,3.1301946238366143
30000.0,34500.0,30,0,1.0016666666666667,0.5,Tuesday,Other,Permanent,1,0.0,0,34,1.0135568711388026,1.764720332103851,3.298093529440683
10000.0,13000.0,30,0,1.002222222222222,1.0,Wednesday,Other,Permanent,1,0.0,0,27,1.0284830235182087,1.764720332103851,2.931455926559916
10000.0,13000.0,30,0,1.0019444444444443,1.0,Tuesday,Savings,Permanent,1,0.0,0,25,1.0284830235182087,1.764720332103851,2.7143110431110333
10000.0,12500.0,30,0,1.0013888888888889,0.8333333333333334,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.0242250689678252,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.0041666666666669,0.75,Friday,Savings,Not Specified,1,0.0,0,42,1.0204908255953309,1.764720332103851,4.2409088451979935
10000.0,12250.0,30,0,1.002222222222222,0.75,Saturday,Savings,Permanent,1,0.0,0,24,1.0220317889517223,1.764720332103851,2.605738601386592
40000.0,44000.0,30,0,1.0013888888888889,0.3333333333333333,Monday,Other,Self-Employed,1,0.0,0,35,1.008994146224817,1.764720332103851,3.302927609510591
30000.0,34500.0,30,0,1.0016666666666667,0.5,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
10000.0,13000.0,30,0,1.002222222222222,1.0,Tuesday,Savings,Permanent,1,0.0,0,36,1.0284830235182087,1.764720332103851,3.908607902079888
20000.0,24500.0,30,0,1.0194444444444444,0.75,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
30000.0,39000.0,60,0,1.0016666666666667,0.5,Friday,Other,Permanent,1,0.0,0,39,1.0254493092292511,1.764720332103851,3.783107283770195
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0019444444444443,1.0,Friday,Savings,Permanent,1,0.0,0,49,1.0284830235182087,1.764720332103851,5.320049644497626
10000.0,13000.0,30,0,1.0013888888888889,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
60000.0,68100.0,90,0,1.0019444444444443,0.15,Wednesday,Other,Permanent,1,0.0,0,27,1.0115096643901738,1.764720332103851,2.4540732668141683
30000.0,34500.0,30,0,1.0013888888888889,0.5,Wednesday,Other,Permanent,1,0.0,0,23,1.0135568711388026,1.764720332103851,2.231063269915756
30000.0,34500.0,30,0,1.0016666666666667,0.5,Monday,Savings,Permanent,1,0.0,0,37,1.0135568711388026,1.764720332103851,3.5891017820383904
